tweet_id,airline,airline_sentiment,text_clean
569972804822704128,US Airways,negative,usairways honest question  how is a 1way ticket from charlotte your hub to lax 2nd biggest city in usa almost 600
569972558218440704,US Airways,neutral,usairways  how does one downgrade a flight
569972447329574912,US Airways,neutral,usairways im shutting my data off for the flight i want some response by the time i land  you have 2 hours
569972250385862656,US Airways,negative,usairways only happened because u couldnt get us home the next day flydelta flysouthwest flyjetblue theyareallbetter stillnobags
569971550008573953,US Airways,negative,usairways i will never fly usairways again
569971542538346496,US Airways,negative,usairways the exhaustion of traveling n runnin thru the airport and tryin 2rent a car n not killin myself my family or anybody on the road
569971374820884481,US Airways,negative,usairways offering to give up my bag which you usually have to force passengers to do i am in a state of shock
569971233351213056,US Airways,negative,usairways power trip i felt completely threatened and unsafe and i am so angry derrick bussey  dca would like to reiterate that i was
569970977368645632,US Airways,negative,usairways thank you for putting me on a flight that will be leaving late flightr than the original flight i was booked on
569970853334650880,US Airways,neutral,usairways and i would have been willing to give him the benefit of the doubt and say we misunderstood each other until he went on a
569970659297792000,US Airways,positive,usairways look out for flying rocks this time its a bird its a plane nah never mind its just a rock
569970626057801728,US Airways,neutral,usairways doesnt take into account the 450 it cost 2 rent a car 2 drive home
569970608693493760,US Airways,negative,usairways even if i was the single most unreasonable human being on planet earth there is no excuse for his treatment of me
569970518381744128,US Airways,negative,usairways you are supposed to be in the business of belong customers not humiliating them
569970287493705728,US Airways,negative,usairways this is no way to treat women  i want someone to contact me and explain how they will make this acceptable
569970186431959040,US Airways,negative,usairways citizen i fly your airline constantly and am so offended  derrick bussey now im crying on this airplane because im so upset
569970117154484224,US Airways,negative,usairways united really know how to leave someone stranded after a funeral props to you guys really making this the perfect monday
569969714245431296,US Airways,negative,usairways we had a friend there telling the gate attendant and the stewardess what was going on notourfaultyoudontuseyourgatesright
569969506740674560,US Airways,neutral,usairways am i allowed to carry on a suit bag and carry on bag my suit bag will hang like a jacket would it is soft sided 48
569969386062266368,US Airways,positive,usairways owes tammy from the winstonsalem call center for keeping me as a customer
569969218306904067,US Airways,negative,usairways the jetway because he felt i was disrespectful i have never been treated this way particularly when i was trying to be a good c
569969062228439040,US Airways,negative,usairways with such disrespect i cannot even begin to explain he has an issue with women and he literally yelled at me and pulled me off
569969045946175490,US Airways,negative,usairways what happens if it isnt located
569968886227050496,US Airways,negative,usairways i want to speak with someone immediately i am shaking with rage i offered to hate check my bag and derrick bussey treated me
569968799576924160,US Airways,neutral,usairways so its a 2500 bag fee for a golf bag on a domestic flight
569968609440563201,US Airways,negative,usairways is okay for u 2 cancelled flight change a flight when good 4 u but you cant logistically figure out what 2 do when a plane comes in on time
569967974284713984,US Airways,negative,usairways thanks but when i asked for a change with no cost for you the only desition was nade by computer now is late flight
569967965346664448,US Airways,neutral,usairways hi guys do you have a general enquires email address please thanks david
569967808446009345,US Airways,negative,usairways if you actually cared about what you did it would be one thing sounds like you dont like being told how lousy your service is
569967469135142914,US Airways,negative,usairways you idiots kept an on time plane on the tarmac for over an hour forcing us to not be there 10 minutes before
569966745982791680,US Airways,negative,usairways cust svc just let it slip that previous cust svc lied to me about supervisors amp corporate ph 200 to change a 130 tix no thx
569966073304522752,US Airways,neutral,usairways following you now
569964627305603073,US Airways,neutral,usairways sorry i didnt realize i wasnt following you
569964389660540928,US Airways,negative,usairways please fix your reservations phone system  the weatherbackup could not possibly be bad for 10 days  goodgriefpeople
569963395652280320,US Airways,positive,usairways i made it thanks for the help
569962709057298432,US Airways,positive,usairways  huge props to parizad at checkin in sacramento for her help on friday to get 3 of us home when other airlines were delayed
569961481455976449,US Airways,neutral,usairways is there an additional charge for a golf bag with clubs  shoes and golf balls if thats the only piece of luggage you check
569961117235191809,US Airways,negative,usairways i have a flight voucherconfirmation code but there is no where for me to enter it on your checkout page while flight booking problems pls help
569961070519050240,US Airways,negative,usairways 12 rock hit the plane in a delay now never an easy day with us airways ya never fail to let me down
569960904852312064,US Airways,negative,usairways just an fyi ill be writing registered letters 2 your ceo and those down the line 4 the shameful treatment and reactions we got
569960704717008896,US Airways,negative,usairways you guys cancelled flightled two of my flights yesterday and i checked the bag to huntsville and it went missing in philly
569960575792504833,US Airways,neutral,usairways if i apply for ur credit card do you automatically get the companion certificate or do i have to wait for it
569960024455454721,US Airways,negative,usairways customer service failure aside one would think you guys would care about inaccurate manifests im sure tsa would
569959975566467072,US Airways,negative,usairways i find it funny that phlairport responds but you dont your customer service is the worst wedontcarebecauseyoupaidalready
569959415433965569,US Airways,negative,usairways i get some bs from a guy at the door says door closes 10 minutes before it backs out yet i know for a fact it was 5 people short
569959393917149189,US Airways,negative,usairways our flight was rebooked with you and we want to change our seats or upgrade to 1st class can you help phones are down
569959365236690945,US Airways,negative,usairways i need to speak with a customer service agent today between 58pm  i had an unfortunate incident of discrimination today
569958552493793280,US Airways,negative,usairways cltdouglas slowest baggage claim ever
569958301443739650,US Airways,negative,usairways dont blame it on weather rep at counter cost me entire day  not weather  printed boarding pass too late flight takeresponsibility
569957315568394242,US Airways,negative,usairways too late flight
569956170393194496,US Airways,negative,usairways delays due to refueling are out of your control if thats true i never want to fly us airways again
569956147433574401,US Airways,positive,usairways americanair shout out to diane at eyw for helping get us home today instead of tomorrow even if a little late flight
569952376473300992,US Airways,positive,usairways made it just huge relief  thanks for your help
569951958552805376,US Airways,negative,usairways how about now getting us the rest of our bags please we only received 2 of 5 can you help with that
569951021398683650,US Airways,negative,usairways im trying to get my dads wheelchair and no one is answering at dulleswe have tried to call back onmultiple times
569950785859145728,US Airways,neutral,usairways its 838 we boarded and we are waiting now to take off hopefully
569950482665308160,US Airways,positive,usairways  thanks i hope so maybe you can put in a good word for me 
569950215513497601,US Airways,negative,usairways us 728feb 21 arrive 7 hrs late flight checked car seat missing no replacement available has yet to arrive more than 24 hours late flightr
569949968750010370,US Airways,negative,usairways you guys lost my luggage
569949405136232449,US Airways,negative,usairways us 728feb 21 kim y says leaving on 15 minutes once paperwork is done wheels up  15 hours late flightr
569949007465844736,US Airways,negative,usairways us 728feb 21 hour 6 on plane when us airways representative kim y enters deteriorating picture unhelpful with no assurances
569948356933332992,US Airways,negative,usairways marvinatorsb thnk you for responseall flights were full couldnt get out until tmrw had to cancelled flight and go wother airline
569948119712063489,US Airways,negative,usairways us 728feb 21 ground power shorts again for the third time weary german passenger deplanes makes me jealous auf wiedersehen
569947283846004737,US Airways,neutral,usairways us 728 refuel weve sat for so long pilot announces where the truck is look over there to the left actual announcement
569947048574758912,US Airways,negative,usairways thanks but the bags are only 10 of what went wrong 22 hours from dca to san when there were no weather issues is not acceptable
569947033857069057,US Airways,neutral,usairways americanair trying to chg ticket for staff member leaving org before she can flywere a nonprofitcant you make an exception
569947001456070656,US Airways,negative,usairways how can i speak to a human need 2 find bag delayed 221 website and 800  are telling me 2 different things got hung up on 2x
569946740855582722,US Airways,negative,usairways us 728 one water run of the planets smallest water bottles applaud you looking out for the environment
569946472751476737,US Airways,negative,usairways us 728 nope not getting off 3 hours in the plane 4 pilot announcements one water run of the planets smallest water bottles
569945501166133248,US Airways,neutral,usairways us 728 wait now a gate opened back we go good maybe we can get off
569945237025648640,US Airways,negative,usairways us 728 uh oh no gate now truck will come to us
569945085158264832,US Airways,negative,usairways us 728 returned to gate to get mel sticker oh look we heard from pilot no clue what an mel sticker is anyone
569944996616351746,US Airways,negative,usairways i spent an hour on the phone with them and got no where at all
569944514137362432,US Airways,negative,usairways us 728 then lost ground power three different times not only grounded endlessly now without air lights entertainment
569944182011379712,US Airways,negative,usairways us 728 pilot started the flight by announcing arrival into gatwick not heathrow moments of concern for all aboard
569943857418399746,US Airways,negative,usairways us 728 stated their issues as no one around to close said door more strange now were not hearing from pilot for long periods
569943774253621248,US Airways,negative,usairways seat 8d on flight 545 last night is the worst seat ive ever been in  no leg room dividendsmember httptconuhplnxriq
569943434536091649,US Airways,negative,usairways one of your workers was very rude with us we can tell you in dm cuz it wont be any good publicity
569943345000280064,US Airways,negative,usairways us 728 stated their issues as plane not moving as cargo door open on plane umm ok a little strange
569943328701095937,US Airways,negative,usairways my flight is delayed so i missed my connecting flight stuck in philadelphia over night and no hotel voucher thanks for nothing
569943090766721024,US Airways,neutral,usairways us 728 stated their issues as kept plane on ground to allow connecting passengers from other flight to board fine understand
569942656522047490,US Airways,negative,usairways can i speak to a human with some compassion i wrote an email to discuss my experience and received a generic sorry email back
569942569951600640,US Airways,negative,usairways take a look at 1715 all f seats filled so someone upgraded their friend instead of following rules
569941616649244673,US Airways,negative,usairways back in line at terminal because phone guy couldnt help  one person in front of me 20 min wait again httptcohqhdad7fvk
569941050002972672,US Airways,negative,usairways so you understand why im resorting to twitter no help available at  gate while this occurred or by phone afterward
569940989403635712,US Airways,negative,usairways going to miss my connection due to another tarmac delay  on us5268 then 4050  need a flight home today please
569940889591795712,US Airways,negative,usairways im expecting 400 reimbursement for the unprofessional decisions with us728 on 21 feb check your very full complaint box
569940462678749186,US Airways,negative,usairways whats the deal with flight 5268 from dca to phl we boarded on time left the gate a few mins late flight and are now sat on tarmac
569939368598753280,US Airways,negative,usairways stranding a student trying to get to birmingham in clt overnight wo any help  you can do better than that  avduffy
569939301301153792,US Airways,negative,usairways really need help asap so please make it quick thx
569939286935674880,US Airways,negative,usairways well that is not going to help ivebeen on hold over 3 hrs amp my client wants his ff nbr in the record hes elite waa
569938945871626240,US Airways,negative,usairways hi you lost my fathers wheelchair every time we call we just get voicemail my dad needs it to go home please dm me
569938939122991104,US Airways,negative,usairways 4 segments 44 delayed gnv gt ctl  ctl gt jan  jan gt ctl  ctl gt gnv my year off from flying with you guys was the way to go
569938672935546880,US Airways,negative,usairways is charging me 200 to not take my flight lol that is the last time i fly with them
569938487920566272,US Airways,negative,usairways yes it says bag is being delivered the local number says not open asked main  for cust service got hung up on
569938470589718528,US Airways,negative,usairways row 16 flight 634 today if youre looking for specifics i can run to home depot for the wd40 you if you need
569938119060955136,US Airways,negative,usairways seriously buy some wd40 for a319 operating flight 634 from geg to phoenix every seat squeaks w every shift still on ground
569937457837273088,US Airways,negative,usairways i would happily wait in the terminal near food restrooms and non irritated passengers
569936893325897728,US Airways,negative,usairways why let passengers on board when there was an issue over an hour amp the pilot doesnt know when well leave
569936213760716801,US Airways,negative,usairways anyone there to help still on hold
569935818783125504,US Airways,negative,usairways oh yay now gate agents decide not to deal with upgrade list and just bump up whoever is closest
569935639539425280,US Airways,negative,usairways site shows ontime but flightaware site shows delayed trying to decide if i get out in this ice to catch flt 456 to phx
569935531213086721,US Airways,negative,usairways is the absolute worst airline 13 women were inconvenienced due to maintenance issues stuck all over no care given
569935522497478656,US Airways,negative,usairways flights amp customer relations are extremely disappointing faced too many problems to type apology25 towards a flight a joke
569934782643224576,US Airways,negative,usairways sitting here in phl with all of your rude customer service agents
569933275436707840,US Airways,negative,usairways americanair  can flight 415 get the paperwork inputted we should have taken off an hour  sittingontheplane hungry
569932287380467712,US Airways,negative,usairways now on hold with customer care  wonder if someone will pick up the phone before 5pm
569932207311048705,US Airways,negative,usairways when will flt 445 get a gate at den over 20 minutes waiting with no information
569930403106172928,US Airways,negative,usairways lots of fun to be removed from top of a list and manually readded to the bottom thanks to club agents thanks a lot asha at dca
569930292024221696,US Airways,negative,usairways your delayed flight out of wilmington made me miss my flight out of charlotte figure out how to take off and arrive on time
569930199036497920,US Airways,positive,usairways wow unbelievable how you treat your customers at puerto rico airport 
569929945331449856,US Airways,negative,usairways usually sorry doesnt involve moving people to middle seats and removing them from upgrade lists guess thats a club perk
569929134639611904,US Airways,negative,usairways dont worry used own initiative and arriving much earlier than you planned for me
569928540004753409,US Airways,negative,usairways nice try at the gate making traveler after traveler put bags in the size guide because you oversold  sorry minefits
569926843853185024,US Airways,negative,usairways horrible service wrong plane arrived many confirmed passengers could not get on flight we paid for due to lack of seats flight
569926412234326016,US Airways,neutral,usairways trying to book award travel leaving on redeye sunday night after midnight should i book the date in sunday or monday
569926031542345728,US Airways,negative,usairways booked flight 1mnth ago seat confirmed small plane arrived and was not allowed to board bcs no seat horrible service
569925709025509376,US Airways,negative,usairways very frustrated checked bag in logan was not given a luggage ticketnow luggage is lost amp no ownership from usairways
569923242015764480,US Airways,positive,usairways they were breathing very heavily but were super helpful thank you
569923163259318274,US Airways,negative,usairways aye and nothing to do with an automated system which doesnt work properly anyway got through to somebody
569922365322338304,US Airways,positive,usairways okay great thank you
569921842204565504,US Airways,negative,usairways now my rebooked connection is delayed
569921840904327168,US Airways,negative,usairways i am in meetings in california and have no luggage
569921757647212544,US Airways,negative,usairways and the number your agent gave me to call says you are not open and the main number goes to a computer saying it is delivered
569921646057926656,US Airways,negative,usairways any way to get your call center to answer for a oneworld award whenever try system says too busy and disconnect or endless hold
569921267601580032,US Airways,negative,usairways why did you put my luggage on the plane after mine then not deliver it to me like you said now show the claim as closed online
569920484856475649,US Airways,negative,usairways takes my money at once but then requires 7 to 10 days to process a refund why does your auto attendant hang up usairwaysfail
569920436466794496,US Airways,negative,usairways how long for a reply
569919319821434880,US Airways,neutral,usairways bag policy says stroller or car seat  we need to bring 2 car seats and 1 stroller  should i just call for details
569918035097731072,US Airways,positive,usairways it was customer service like i have never seen before  kudos to your organization
569917765676601344,US Airways,negative,usairways who intentionally buys a flight with a 10 hour layover  and what kind of airline would charge 200 to fix it wow usairways
569917692758630400,US Airways,negative,usairways how do i get a hold of customer service ive called multiple times amp have been on hold for 30 mins only to have to hang up
569917431059099648,US Airways,negative,usairways is there a  or a time bracket i can call to fix this problemive been attempting to fix this contact information issue for days
569916586682945536,US Airways,negative,usairways i called the number and they said no one is available to take my callguys this is insane
569914295854739456,US Airways,negative,usairways cant book a flight online or over the phone your customer service is usually great  anything you can do to help
569914076496850945,US Airways,negative,usairways  americanair was the worst experience ive ever had flying rude delays cancelled flightlations lack of updates and wasting our time
569913838746742784,US Airways,neutral,usairways contact via fb messages twitter dm or text
569912963273879552,US Airways,negative,usairways called 3x amp it says high call volumes call back at 1 a minute for international calls is there any way someone can contact me
569911231705944064,US Airways,negative,usairways jhughes1025 grrrrrrrr couldnt book a flight via calling either 
569911064105754624,US Airways,negative,usairways delayed connection missed now extended layover how about a lounge pass for phl 5077
569910971222892545,US Airways,negative,usairways another twist in the plot took off from miami then had to return due to a unsecured cargo door most stressful vacation ever
569910571686088704,US Airways,negative,usairways she will be reaching out to you hardworking mom just trying to do her best
569910441423417345,US Airways,neutral,usairways great operation you guys are running more mechanical issues and now taping piece of plane together lol httptcoi5v9wfbtue
569910410343804928,US Airways,neutral,usairways thanks any idea when it will be resolved id like to purchase my ticket
569910335353851904,US Airways,neutral,usairways hi can you attach my aa ff 94lxa62 to reservation e2kvm4 thansk
569909641129402368,US Airways,negative,usairways when i check online it states status closed what does this mean as i have yet been able to reach a live person
569909232696483842,US Airways,negative,usairways your system is affected by the weather
569909058250997760,US Airways,positive,usairways we called and were able to get rescheduled thank you for the quick responses today
569908805724712961,US Airways,negative,usairways how do you get your aa frequent flyer number to appear in a usair reservation frustrating
569908781720702976,US Airways,negative,usairways im unable to check in for flight 2119 bosdca and havent heard if flight was cancelled flightedrescheduled any updates
569907782108839938,US Airways,negative,usairways  americanair dont forget without your customers you would be out of business epicfail usairwaysfail
569907323650633728,US Airways,neutral,usairways hi guys are flights 5594 and 3937 still on time the site and app are both down and i cant check thanks
569906167947898880,US Airways,negative,usairways americanair hey since you    fed my wknd can i have day pass to admirals club or meal coupon or free coke blank stare
569905936980185088,US Airways,negative,usairways  you make the reservation well make the excuses usairwaysfail
569905899650883585,US Airways,negative,usairways i listed my baggage claim number  have them call me my number is on the ticket  i had to use lady speed stick this morning
569905773276307457,US Airways,negative,usairways another dead end  they only handle aa lampf  they gave me the same failed  i already had 610362749899 vm full  lost
569905559652012032,US Airways,negative,usairways  houston gate 17 customer service needs to treat people with respect there are hardly people waiting chillpill usairwaysfail
569904589010575360,US Airways,positive,usairways over the phone i called the 6170 number and she picked up almost immediately
569903725449322496,US Airways,neutral,usairways hutchinsjim yes i made the flight and got my workout in too
569903376583913472,US Airways,positive,usairways 603 amp 2705 dfw to psp thank you
569902284710084608,US Airways,positive,usairways 1899 thanks
569900620095856640,US Airways,negative,usairways whats going on with your website amp mobile app help
569899859995693056,US Airways,negative,usairways we have submitted the customer relations form and await your response
569899859161026560,US Airways,negative,usairways that is the height of rudeness and without question the worst customer service i have ever experienced
569899709734752256,US Airways,negative,usairways i need to speak to somebody about a reservation as in talk to a human being yet your computer system puts the phone down on
569899203339657217,US Airways,neutral,usairways will you pick up your phone then
569899102198206464,US Airways,negative,usairways  premier provider of missed connections usairwaysfail
569898346036404224,US Airways,negative,usairways im sure the people are working very hard but the systems should assist with ivr prompting offering call backs hold wait times
569897798692286465,US Airways,negative,usairways thanks for a subpar travel experience and its not even over yet stepitup
569897573294743552,US Airways,positive,usairways fyi your customer service rep carol is an absolute delight so pleasant to with with and rebooked me in lightning speed thanks
569896616322334720,US Airways,negative,usairways is struggling had me on hold for 25 minutes kicked me back to the start then said they couldnt handle the amount of calls
569896241196339201,US Airways,negative,usairways no you call me
569895538910498817,US Airways,negative,usairways they told me to call back late flightr
569895100526039040,US Airways,negative,usairways i will be cancelled flighting my us airways credit card and choosing other airlines after my experience this week
569894983265710081,US Airways,neutral,usairways thank you but it says the website is down
569894449922252800,US Airways,negative,usairways i cant make it to airport roads are to bad in dfw and no one is answering the phones and the website is downhow do i reschedule
569894295953645568,US Airways,negative,usairways pilot pleads to let boarding begin for full flight 1937 while waiting for 4th flight attendant denied by mission control grrrr
569894100649947136,US Airways,negative,usairways website isnt working and i cant talk to any1 on the phone to check flight status out of dfw roads are awful and cant get there
569894035797753856,US Airways,negative,usairways rebooked for tuesday arriving too late flight for on tuesday to start the class cancelled flightled the trip
569893878536527872,US Airways,negative,usairways if my flight is going to be cancelled flightled every week i might as well be in business class
569893554753040386,US Airways,negative,usairways 2102 dcabos cancelled flightled after making us wait over an hour if i fly usair every week can you upgrade my status proactively
569892553690124288,US Airways,positive,usairways dominick l at la guardia airport nyc gives the absolute best customer service thanku checking in made easy
569892413235294208,US Airways,negative,usairways congrats on treating your customers the worst way possible i know plenty of other ppl who have had horrible experience w you too
569891350302367745,US Airways,negative,usairways going to manchester uk now im going to miss a wedding you going to rebook that too why have you chosen to cancelled flight my flight
569891260405665792,US Airways,negative,usairways if you dm me we can take this offline would love more info on location of lost bags any help is appreciated
569890430893993986,US Airways,negative,usairways thanx but this isnt my first rodeo done amp done yesterday no results or comm unless u count status bags lost amp claim filed
569890311608111105,US Airways,negative,usairways acnewsguy can you give me a  for us air in philly to talk to a real person acarl4hotmailcom
569890309624082432,US Airways,negative,usairways would have been nice to be offered in flight credit especially since im staring at empty overhead room
569890152832749568,US Airways,negative,usairways or how about power outlets at your seat if youre gonna keep us siting here forever
569889475658178560,US Airways,negative,usairways i would appreciate a call regarding a horrible experience i had with a gate agent was on hold for 39 min and then hung on me
569888762982850560,US Airways,neutral,usairways i understand that and when im attempting to change the information so they are identical it tells me to call a 
569888646633017344,US Airways,negative,usairways what is going on with flight 1826 from phl to phx 10 mins to estimated departure nobody has board and no update
569887957810864129,US Airways,negative,usairways but my bag is still missing
569887533267611648,US Airways,negative,usairways seriously doubt that as i am still sitting inside at the gate
569886919833874432,US Airways,negative,usairways customer service is dead last wk flts delayedcancelled flighted bags lost 4 days last nt flt delayedcancelled flighted  no meal voucher
569886537128632320,US Airways,negative,usairways flight us1562 from ric2dfw was cancelled flightled yesterday amp i was on hold w cust service from 610pm est4 hours no answer
569885003020181504,US Airways,neutral,usairways americanair taking off now if i dont have a private jet to bora bora by the time i land im calling oprah
569884559380238336,US Airways,negative,usairways americanair call the number listed sure by next friday i should get a real live person on the line httptco8tjuum22dd
569884071758835712,US Airways,negative,usairways thanks for cancelled flighting flight 5097 today now missing required training not a happy customer
569884052758659072,US Airways,negative,usairways strike three you guys suck
569883910735159297,US Airways,negative,usairways 2 days in a row not buying it i suggest you review your policy w respect to unaccompanied minors should have had a seat on sun
569883672679215104,US Airways,negative,usairways americanair ok the app doesnt seem to be working just use the mobile site httptco4klfywwmq1
569883558749335552,US Airways,negative,usairways wife and i flew to italy recently bought tickets via finnair flights operated by usair didnt get dividend miles credited
569883376041250816,US Airways,negative,usairways 8 hour delay phomia your airline is bad and getting worse foolish for american to merge  you treat your customers like crap
569883285989531649,US Airways,negative,usairways americanair 28 hours late flightr still no email work supervisor needs documentation to approve last minute vacation day request
569882980992335872,US Airways,negative,usairways americanair 3 hours on hold got rebooked on a new flight yesterday i asked for a new itineraryconfirmation email to be sent
569882442129133568,US Airways,negative,usairways heres to sitting on hold for 4 hrs flight cancelled flighted and they disconnect twice fend4urself stranded diverted
569882324713783296,US Airways,negative,usairways cancelled flights flight tampa to philadelphia today due to runway conditions yet tonnes of usairways flights landing there today explain
569881123741937664,US Airways,negative,usairways your phone system is not working at all i have been bumped again so now i am at 3 times i need to get out of mco
569881062169567232,US Airways,negative,usairways no my flight plans have been delayed until tuesday due to your computer crash
569880207911460864,US Airways,negative,usairways 4914 from phl to bgm i cannot believe this has happened 2x in under two weeks
569880100218544128,US Airways,negative,usairways americanair maam the doors close 10 mins prior to departure but i was here 20 mins before laughter from the 2 agents
569879818063507457,US Airways,negative,usairways americanair at 905am after the plane left why were there no agents and why were the doors closed so early
569879601784041472,US Airways,negative,usairways i called more than 25 times to redeem mile points and cant get through  you advertise the miles but make them very hard to use
569879100971753472,US Airways,negative,usairways americanair me after arriving at 841am for a flight scheduled to depart at 857am doors closed no agents
569878754551599104,US Airways,negative,usairways i need to speak with a live person ive had it with the recordings i was told on sat that wed have our luggage by yest
569878117583622145,US Airways,positive,usairways thanks for the information
569876325588197377,US Airways,neutral,usairways americanair i need to move a reservation due to weather in the middle part of the us  i would like to change departing airport
569874973021622272,US Airways,positive,usairways couldnt be more thankful to your orf and dca crews on the ground and in the air today for help with a sick kid and a lost bag
569874944282234880,US Airways,negative,usairways thx for delayed checkin on noon flt to mia then forcing me to take late flightr flts which were delayed cincy to miami in 13 hrs fast
569874553175810050,US Airways,negative,usairways getting extremely frustrated w the phoneonline service for merging frequent flyer miles
569873968175259650,US Airways,negative,usairways already spent 60 mins today handling this for my minor child shame on you for treating a 15 year old girl like this
569873190190600192,US Airways,neutral,usairways americanair can someone help me with some travel issues today
569873091763032065,US Airways,negative,usairways first the pilot was late flight now its maintenance this is exactly what happened two weeks ago unacceptable
569871932251729920,US Airways,neutral,usairways there is nothing on my usair cc at this point but the email stated i would be charged  thanks for the reply
569870924410970112,US Airways,negative,usairways i will never fly us airways or american again and i will share this nightmare of a story to all the many others we know who fly
569870657246404608,US Airways,negative,usairways i have never been treated so poorly by an airline in my life as a military family we do alot of flying
569870445710671872,US Airways,negative,usairways americanair  burned a lot of time and cell minutes working through this flight issue  hopefully we fly home in the morning
569870442388983808,US Airways,negative,usairways you would rather a while plane get exposed to a nasty contagious virus then work wth me to get my flight changed to a late flightr date
569870374638235649,US Airways,neutral,usairways amp americanair what are your weight restrictions for carry on luggage can find measurements but not weight restrictions tia
569870248779902976,US Airways,negative,usairways i worked with you and bought my own rental car when you failed to get me to the location i paid to get to and now
569870128915083264,US Airways,negative,usairways ive been on hold for 30 minutes and counting unacceptable
569870036992593920,US Airways,negative,usairways discovered our flight was cancelled flightled yesterday at 330pm  americanairlnes finally notified us our flight was cancelled flighted at 0316 am
569870007368331264,US Airways,negative,usairways i am appalled my departure with you was all messed up and now on return i am supposed to fly alone with two very sick kids
569869978217914368,US Airways,negative,usairways will tweet all day until i get a live cust rep i will make sure the world knows you dont care about your customers health
569869163029762048,US Airways,positive,usairways thank you
569867947130421249,US Airways,neutral,usairways 4473  she just called to say its a runway clearing problem of all things
569866875452203010,US Airways,negative,usairways decided to be a good sport and give you guys another shot flight delayed again
569866461172387841,US Airways,negative,usairways americanair on hold for 8 hours yesterday wo speaking to an agent on hold again w 2 phones 30 mins let the bashing begin
569866081164111873,US Airways,neutral,usairways will all flights out of dfw be cancelled flightled today
569865823415902208,US Airways,neutral,usairways can you add my ktn to an existing reservation
569865637666930688,US Airways,negative,usairways please fix the very unproductive check in process at dca 20 check in stations and 2 people working them what a total mess
569864720305553409,US Airways,negative,usairways i will is it down or is just me
569863183961165826,US Airways,neutral,usairways im supposed to fly through dallas can you help me get a new itinerary
569862572540878848,US Airways,positive,usairways your clt baggage crew deserves a kudos i had to run to make my connection and my bags still made it customerservice
569861759240171522,US Airways,positive,usairways thanks
569860355746213893,US Airways,negative,usairways you denied a mom her am flight because she needed her breast pumping parts on a full flight please fix this asap freeflight
569857037477158912,US Airways,negative,usairways i relied on us airways and that was my mistake awful customer experience
569856874604048385,US Airways,negative,usairways thank you the website crashing for me
569854370726064132,US Airways,negative,usairways on hold 2hrs after my flight was cancelled flightled amp anthony was beyond rude and not helpful americanair theyre weighing you down
569852380327612416,US Airways,negative,usairways will the nightmare ever end just found out our flight today is delayed due to ground handling delays affecting a prior flight
569850182784966656,US Airways,positive,usairways is alright with me please give scott f at bdl a bonus for excellent customer service
569849295786127360,US Airways,negative,usairways  when youve got to get there weve got excuses usairwaysfail
569849281533874176,US Airways,neutral,usairways im referring to email like this  just tell people when they get the upgrade otherwise we know already httptcon8uvclmada
569848398129565696,US Airways,negative,usairways first luggage got stuck in a different city now i get them back today amp one of your employees stole a pair of gloves from me
569846619996360704,US Airways,neutral,usairways  i just reserved a flight with my companion certificate where do i mail the certificate for verification thx
569844919617101824,US Airways,neutral,usairways do your flight schedules to  from quintana roo mexico reflect their newly adopted time zone change to est
569844782702338048,US Airways,negative,usairways sure knows how to pamper customers they strand abroad badcustomerservice fend4yourself youareonyourown httptcopw1eudlczg
569844191938908160,US Airways,neutral,usairways  maybe you should drive usairwaysfail
569843749230133248,US Airways,negative,usairways  we suck  and pass the savings on to us usairwaysfail
569843142830071808,US Airways,neutral,usairways thank you for the apology
569842257588846592,US Airways,negative,usairways can you help me with a refund  the phone guy couldnt help  the website wont let me submit a reply
569841949185839104,US Airways,negative,usairways we take late flight to a whole new level
569837569392967680,US Airways,positive,usairways hegshmeg o thank you for that elaborate response
569833680316829696,US Airways,negative,usairways you guys are screwing up my trip thanks for nothing lazy
569832968954499072,US Airways,neutral,usairways is your refund system down
569827255653941248,US Airways,negative,usairways seriously this is ridiculous i shouldnt have to wait a hour for my luggage after i land wtf
569827206928715776,US Airways,neutral,thats not the case they sent me a email with a link ill show you usairways httptcohb799cco0t
569825936788598786,US Airways,negative,usairways why are we waiting 40 min so far for our luggage wannagohome
569825133705216001,US Airways,negative,usairways the only time i tweet is to tell you how horrible youre attendants are flight 3841 to lga i feel in jail
569824422279950336,US Airways,negative,usairways hello anyone there
569822645065093121,US Airways,negative,usairways forced sections 4 and 5 to check their carry on would have packed differently to check my bag why even allow it pissed
569821862873726976,US Airways,negative,usairways raleigh to chicago and no firstclass upgrade must be flying aa the screw usair elite after we bailed them out airline
569820790905970688,US Airways,negative,usairways flt 419 2 hrs late flight baggage  1 more hr now i see they delivered my suitcase wet inside amp out nothappy
569817859406352384,US Airways,negative,usairways then she had to get her own hotel so ur agents did nothing to help and to top it off you sent her luggage on the wrong flight
569817051482726400,US Airways,negative,usairways so she has to take a late flightr flight booked by her corporate disney travel dept as your agent offered little help
569815690531758082,US Airways,negative,usairways your computer system went down ok that is understandable but the agents make it worse by not helping her or anyone else
569815061440679937,US Airways,negative,usairways as the employee responsible for social media content yes u probably do care however the actions from last night say otherwise
569810990189191168,US Airways,negative,usairways flight gets in 30 minutes early and all goodwill gone when bags arent here 45 minutes late flightr
569810057795391488,US Airways,negative,usairways wow awful customer service
569802676914909184,US Airways,negative,usairways merging with american will negatively affect your quality and integrity i will no longer fly with you because of it
